,event_time,user_id,instructor_id,duration,price,lesson_type,twocat,threecat,weekday
22771,2019-06-04 16:42:47+00:00,2722,0,1,76.67,0.0,0.0,0.0,Tuesday
53707,2019-12-05 07:11:33+00:00,4494,0,0,6.71,1.0,1.0,3.0,Thursday
31567,2019-08-01 15:51:51+00:00,3376,1,1,80.1,1.0,0.0,1.0,Thursday
38649,2019-09-20 06:52:04+00:00,792,2,2,102.71,0.0,0.0,0.0,Friday
88909,2020-06-30 11:52:03+00:00,4376,0,2,372.92,0.0,0.0,1.0,Tuesday
99867,2020-08-31 12:47:24+00:00,3242,0,1,71.1,0.0,0.0,0.0,Monday
7696,2019-02-16 14:19:04+00:00,707,1,0,46.19,0.0,0.0,0.0,Saturday
30461,2019-07-25 10:39:06+00:00,1042,1,1,97.56,0.0,0.0,0.0,Thursday
39654,2019-09-27 16:47:28+00:00,770,0,2,246.44,0.0,0.0,1.0,Friday
47051,2019-11-12 15:39:46+00:00,1273,0,1,75.21,0.0,0.0,0.0,Tuesday
107638,2020-10-20 07:22:27+00:00,6100,0,2,212.19,0.0,0.0,0.0,Tuesday
61613,2020-01-06 10:16:22+00:00,4893,0,0,11.99,1.0,1.0,3.0,Monday
91099,2020-07-18 13:18:42+00:00,3595,2,2,437.64,0.0,0.0,0.0,Saturday
54710,2019-12-11 09:31:57+00:00,1284,0,0,44.48,0.0,0.0,0.0,Wednesday
64320,2020-01-22 12:18:18+00:00,4947,0,1,95.75,0.0,0.0,0.0,Wednesday
33332,2019-08-13 08:36:10+00:00,3387,0,2,161.6,0.0,0.0,0.0,Tuesday
38748,2019-09-20 20:25:07+00:00,2669,1,2,239.59,1.0,0.0,1.0,Friday
51968,2019-11-30 00:41:05+00:00,250,2,2,102.6,0.0,0.0,0.0,Saturday
87822,2020-06-20 03:43:46+00:00,6134,0,2,329.41,0.0,0.0,0.0,Saturday
104446,2020-09-27 13:57:50+00:00,59,3,3,867.81,0.0,0.0,1.0,Sunday
160,2018-12-04 06:04:18+00:00,259,1,2,254.45,1.0,0.0,0.0,Tuesday
37533,2019-09-10 17:03:25+00:00,162,0,2,249.38,1.0,0.0,1.0,Tuesday
81391,2020-04-20 04:39:30+00:00,5823,2,3,624.62,0.0,0.0,0.0,Monday
105338,2020-10-04 10:03:54+00:00,160,0,2,416.07,0.0,0.0,0.0,Sunday
87838,2020-06-20 07:37:36+00:00,6153,0,2,109.55,0.0,0.0,1.0,Saturday
66302,2020-01-28 16:02:05+00:00,783,0,1,60.92,0.0,0.0,0.0,Tuesday
61812,2020-01-07 13:20:09+00:00,4905,0,2,171.1,0.0,0.0,1.0,Tuesday
101264,2020-09-08 12:10:58+00:00,6143,1,2,118.12,0.0,0.0,0.0,Tuesday
65765,2020-01-26 14:45:41+00:00,550,2,2,362.64,0.0,0.0,0.0,Sunday
74548,2020-03-05 08:38:01+00:00,5485,1,2,445.07,1.0,0.0,0.0,Thursday
87397,2020-06-16 07:39:50+00:00,3620,0,2,219.04,0.0,0.0,1.0,Tuesday
67684,2020-02-04 23:20:34+00:00,5178,0,2,136.38,1.0,0.0,0.0,Tuesday
19280,2019-05-11 16:58:22+00:00,3,0,2,254.26,1.0,0.0,0.0,Saturday
14279,2019-04-01 15:21:47+00:00,783,1,4,1202.7,0.0,0.0,0.0,Monday
92775,2020-07-28 10:33:05+00:00,1670,1,2,150.55,1.0,0.0,0.0,Tuesday
596,2018-12-18 09:03:31+00:00,1173,2,0,1.1,1.0,1.0,3.0,Tuesday
113283,2020-11-29 13:47:37+00:00,6901,1,2,236.85,0.0,0.0,0.0,Sunday
60025,2019-12-28 22:16:29+00:00,383,0,2,158.77,0.0,0.0,0.0,Saturday
53870,2019-12-05 22:24:11+00:00,4502,2,3,709.9,0.0,0.0,1.0,Thursday
13156,2019-03-17 08:03:12+00:00,748,1,2,342.33,1.0,0.0,0.0,Sunday
90538,2020-07-15 06:53:56+00:00,5387,0,1,60.92,0.0,0.0,0.0,Wednesday
106715,2020-10-14 07:20:17+00:00,6823,1,2,152.42,1.0,0.0,1.0,Wednesday
73794,2020-03-03 08:29:14+00:00,4726,0,2,131.37,0.0,0.0,0.0,Tuesday
72554,2020-02-27 12:26:57+00:00,885,0,2,181.47,0.0,0.0,0.0,Thursday
56748,2019-12-18 20:00:39+00:00,4650,1,2,129.42,0.0,0.0,1.0,Wednesday
15241,2019-04-08 10:16:47+00:00,1294,2,2,179.32,1.0,0.0,0.0,Monday
91572,2020-07-21 16:16:11+00:00,346,2,2,136.85,0.0,0.0,1.0,Tuesday
74446,2020-03-04 20:23:16+00:00,5476,2,2,208.53,0.0,0.0,0.0,Wednesday
106104,2020-10-09 14:44:21+00:00,6797,0,2,246.44,1.0,0.0,0.0,Friday
28122,2019-07-12 05:18:30+00:00,137,0,1,95.75,0.0,0.0,1.0,Friday
99925,2020-08-31 19:55:38+00:00,6578,1,2,232.16,1.0,0.0,0.0,Monday
35798,2019-08-28 13:46:55+00:00,1297,1,4,1064.36,1.0,0.0,0.0,Wednesday
46041,2019-11-05 08:11:18+00:00,4059,0,1,94.38,1.0,0.0,0.0,Tuesday
18748,2019-05-06 19:04:05+00:00,1124,2,1,87.53,0.0,0.0,0.0,Monday
3708,2019-01-27 20:44:17+00:00,1607,0,2,275.99,0.0,0.0,0.0,Sunday
90710,2020-07-16 07:11:01+00:00,3157,0,2,123.15,0.0,0.0,0.0,Thursday
45609,2019-11-01 13:32:45+00:00,3317,0,2,246.44,0.0,0.0,1.0,Friday
82821,2020-04-30 11:28:01+00:00,928,0,2,383.42,0.0,0.0,1.0,Thursday
27936,2019-07-11 07:39:18+00:00,3187,1,2,136.85,1.0,0.0,1.0,Thursday
64808,2020-01-23 15:30:03+00:00,2973,1,0,45.16,0.0,0.0,0.0,Thursday
96428,2020-08-13 15:14:27+00:00,3595,1,2,221.47,1.0,0.0,3.0,Thursday
64837,2020-01-23 16:26:28+00:00,2279,1,2,107.66,1.0,0.0,0.0,Thursday
68936,2020-02-11 19:56:46+00:00,4922,0,2,356.14,0.0,0.0,0.0,Tuesday
43569,2019-10-21 08:49:49+00:00,203,0,1,68.36,0.0,0.0,0.0,Monday
84956,2020-05-26 07:27:34+00:00,6034,0,2,152.36,0.0,0.0,0.0,Tuesday
55917,2019-12-15 19:51:18+00:00,3667,0,2,474.63,0.0,0.0,1.0,Sunday
14814,2019-04-04 18:34:26+00:00,2441,1,1,62.97,1.0,0.0,0.0,Thursday
99583,2020-08-29 16:37:54+00:00,6570,2,1,71.1,1.0,0.0,0.0,Saturday
24132,2019-06-14 11:57:59+00:00,567,1,2,191.64,0.0,0.0,0.0,Friday
52862,2019-12-01 18:40:02+00:00,3935,1,2,403.97,1.0,0.0,0.0,Sunday
60618,2019-12-30 15:36:48+00:00,4579,2,1,93.47,0.0,0.0,0.0,Monday
29234,2019-07-18 08:42:40+00:00,3252,1,2,153.89,1.0,0.0,0.0,Thursday
31478,2019-08-01 09:30:16+00:00,3370,0,2,262.26,1.0,0.0,1.0,Thursday
10384,2019-03-03 13:24:14+00:00,677,0,2,232.74,0.0,0.0,0.0,Sunday
77674,2020-03-18 18:10:47+00:00,5643,0,2,226.0,0.0,0.0,0.0,Wednesday
33346,2019-08-13 09:25:32+00:00,1379,1,3,698.6,1.0,0.0,1.0,Tuesday
101441,2020-09-09 11:43:27+00:00,5624,1,2,162.88,1.0,0.0,0.0,Wednesday
81654,2020-04-21 16:03:21+00:00,5699,1,3,591.73,1.0,0.0,0.0,Tuesday
92771,2020-07-28 10:03:24+00:00,6976,0,1,56.84,0.0,0.0,0.0,Tuesday
102944,2020-09-18 14:26:06+00:00,6686,2,2,345.11,0.0,0.0,0.0,Friday
64721,2020-01-23 12:36:52+00:00,3146,0,2,411.96,0.0,0.0,0.0,Thursday
90254,2020-07-13 00:34:51+00:00,246,0,2,287.53,0.0,0.0,1.0,Monday
80348,2020-04-10 13:20:15+00:00,2516,1,2,308.08,1.0,0.0,1.0,Friday
64510,2020-01-22 19:34:18+00:00,4508,0,2,204.42,0.0,0.0,0.0,Wednesday
72016,2020-02-24 18:46:55+00:00,184,1,2,220.86,1.0,0.0,0.0,Monday
101156,2020-09-07 18:22:10+00:00,628,0,0,47.81,0.0,0.0,0.0,Monday
80637,2020-04-13 09:01:21+00:00,5781,0,2,427.48,0.0,0.0,0.0,Monday
65427,2020-01-25 14:09:10+00:00,5079,0,2,176.58,0.0,0.0,0.0,Saturday
97592,2020-08-19 05:11:53+00:00,18,1,2,104.77,1.0,0.0,2.0,Wednesday
11870,2019-03-09 12:46:21+00:00,499,1,4,1164.01,1.0,0.0,0.0,Saturday
48882,2019-11-19 17:57:42+00:00,4310,1,2,308.08,1.0,0.0,1.0,Tuesday
82402,2020-04-27 14:14:17+00:00,5648,1,1,91.21,1.0,0.0,0.0,Monday
61114,2020-01-03 10:03:03+00:00,3465,0,2,109.55,0.0,0.0,1.0,Friday
112311,2020-11-23 12:07:39+00:00,7051,1,2,125.89,1.0,0.0,0.0,Monday
84095,2020-05-20 08:52:02+00:00,5991,0,1,82.84,1.0,0.0,0.0,Wednesday
22103,2019-05-30 12:02:39+00:00,1163,1,1,86.36,1.0,0.0,0.0,Thursday
66615,2020-01-29 19:04:51+00:00,4964,0,1,62.88,0.0,0.0,0.0,Wednesday
45257,2019-10-30 17:20:22+00:00,193,1,3,544.49,1.0,0.0,0.0,Wednesday
61908,2020-01-08 06:52:48+00:00,4906,1,2,171.1,1.0,0.0,1.0,Wednesday
87443,2020-06-16 14:32:26+00:00,216,0,3,556.81,0.0,0.0,2.0,Tuesday
63251,2020-01-17 02:19:07+00:00,4221,2,2,116.3,0.0,0.0,0.0,Friday
9439,2019-02-26 21:08:53+00:00,2150,2,2,143.81,0.0,0.0,0.0,Tuesday
101192,2020-09-08 05:10:08+00:00,6628,1,2,232.74,1.0,0.0,1.0,Tuesday
103720,2020-09-23 16:32:19+00:00,1064,1,2,287.53,1.0,0.0,1.0,Wednesday
71242,2020-02-20 09:16:34+00:00,4960,1,2,232.74,1.0,0.0,1.0,Thursday
92955,2020-07-29 08:19:12+00:00,6241,1,2,225.89,1.0,0.0,0.0,Wednesday
96818,2020-08-15 09:12:08+00:00,6219,1,3,668.81,1.0,0.0,0.0,Saturday
16239,2019-04-15 16:50:43+00:00,2462,1,2,221.47,1.0,0.0,3.0,Monday
1001,2019-01-06 14:01:28+00:00,1428,0,4,4282.15,1.0,0.0,2.0,Sunday
106229,2020-10-10 12:16:31+00:00,6810,0,2,139.0,1.0,0.0,0.0,Saturday
72246,2020-02-26 08:44:46+00:00,4629,0,0,43.7,0.0,0.0,0.0,Wednesday
74091,2020-03-04 06:03:20+00:00,5468,2,0,23.15,0.0,0.0,0.0,Wednesday
111252,2020-11-15 08:49:56+00:00,6932,2,2,157.4,0.0,0.0,0.0,Sunday
3518,2019-01-27 04:50:44+00:00,808,1,1,91.21,1.0,0.0,0.0,Sunday
71043,2020-02-18 20:35:48+00:00,3562,0,0,35.53,0.0,0.0,0.0,Tuesday
94939,2020-08-06 15:50:23+00:00,3595,1,2,121.9,1.0,0.0,0.0,Thursday
51008,2019-11-28 20:29:57+00:00,4420,1,1,65.37,0.0,0.0,0.0,Thursday
15277,2019-04-08 14:30:43+00:00,1552,1,2,122.07,1.0,0.0,1.0,Monday
84494,2020-05-22 18:14:54+00:00,5574,2,2,349.9,0.0,0.0,3.0,Friday
75334,2020-03-07 11:12:06+00:00,5151,0,2,109.55,0.0,0.0,1.0,Saturday
43584,2019-10-21 10:44:26+00:00,4048,1,2,277.7,1.0,0.0,0.0,Monday
17338,2019-04-23 12:50:03+00:00,687,1,2,165.62,1.0,0.0,0.0,Tuesday
28356,2019-07-13 09:46:53+00:00,3206,1,2,102.6,1.0,0.0,0.0,Saturday
80228,2020-04-09 10:39:40+00:00,5709,0,2,193.11,0.0,0.0,0.0,Thursday
107838,2020-10-21 11:13:32+00:00,6872,1,1,62.29,1.0,0.0,0.0,Wednesday
84569,2020-05-23 12:06:02+00:00,6015,0,2,424.52,0.0,0.0,0.0,Saturday
47504,2019-11-14 12:02:47+00:00,4108,1,2,177.95,1.0,0.0,1.0,Thursday
13701,2019-03-22 07:35:26+00:00,2221,2,2,259.9,0.0,0.0,0.0,Friday
90990,2020-07-17 21:15:15+00:00,6262,0,2,328.63,1.0,0.0,0.0,Friday
36909,2019-09-05 14:25:53+00:00,559,2,0,20.29,0.0,0.0,0.0,Thursday
100449,2020-09-03 20:41:32+00:00,6375,0,2,416.07,0.0,0.0,0.0,Thursday
104975,2020-10-01 08:26:07+00:00,6722,0,2,328.63,1.0,0.0,0.0,Thursday
509,2018-12-15 08:12:15+00:00,1361,1,2,177.95,1.0,0.0,0.0,Saturday
92449,2020-07-26 11:38:19+00:00,4977,0,2,484.67,1.0,0.0,0.0,Sunday
66080,2020-01-27 15:41:11+00:00,752,0,2,294.84,0.0,0.0,0.0,Monday
31858,2019-08-03 18:54:15+00:00,3383,0,2,164.25,0.0,0.0,1.0,Saturday
35696,2019-08-28 06:53:56+00:00,1081,0,1,71.88,0.0,0.0,0.0,Wednesday
89015,2020-07-01 10:36:23+00:00,1762,0,2,446.89,0.0,0.0,0.0,Wednesday
52027,2019-11-30 07:09:57+00:00,3943,1,2,175.66,1.0,0.0,0.0,Saturday
24018,2019-06-13 15:49:44+00:00,2966,1,2,294.38,1.0,0.0,0.0,Thursday
22466,2019-06-02 13:30:31+00:00,1148,1,2,121.9,1.0,0.0,0.0,Sunday
67775,2020-02-05 18:04:09+00:00,5038,1,2,479.77,1.0,0.0,0.0,Wednesday
98323,2020-08-22 13:35:14+00:00,6528,0,2,410.93,0.0,0.0,0.0,Saturday
24816,2019-06-19 10:39:27+00:00,3026,1,2,186.16,1.0,0.0,0.0,Wednesday
107049,2020-10-16 06:43:51+00:00,6806,2,2,225.89,0.0,0.0,0.0,Friday
64220,2020-01-22 08:42:36+00:00,4007,1,2,154.08,0.0,0.0,0.0,Wednesday
79816,2020-04-05 08:41:33+00:00,5736,1,2,377.03,1.0,0.0,2.0,Sunday
12492,2019-03-13 06:58:23+00:00,139,0,2,194.15,1.0,0.0,0.0,Wednesday
95833,2020-08-11 02:54:37+00:00,1620,0,2,208.08,0.0,0.0,0.0,Tuesday
35917,2019-08-29 08:47:11+00:00,1477,0,3,726.34,0.0,0.0,0.0,Thursday
99215,2020-08-27 18:10:31+00:00,6538,2,1,72.47,0.0,0.0,0.0,Thursday
73085,2020-02-29 17:37:40+00:00,2602,0,2,198.49,0.0,0.0,0.0,Saturday
54765,2019-12-11 13:33:17+00:00,517,1,3,694.49,1.0,0.0,0.0,Wednesday
15212,2019-04-08 07:42:44+00:00,1044,2,3,733.56,0.0,0.0,0.0,Monday
83663,2020-05-17 10:13:22+00:00,3400,0,2,232.74,0.0,0.0,0.0,Sunday
88382,2020-06-25 10:03:45+00:00,5709,3,3,504.11,0.0,0.0,1.0,Thursday
80370,2020-04-10 17:25:57+00:00,4363,0,3,726.34,0.0,0.0,0.0,Friday
2547,2019-01-22 10:45:29+00:00,999,1,3,537.3,1.0,0.0,2.0,Tuesday
108199,2020-10-23 12:28:28+00:00,5872,0,2,109.45,0.0,0.0,0.0,Friday
46809,2019-11-11 09:57:51+00:00,1157,1,3,608.19,1.0,0.0,0.0,Monday
110337,2020-11-08 18:00:10+00:00,5393,1,1,62.97,1.0,0.0,0.0,Sunday
23483,2019-06-09 16:58:14+00:00,1314,0,4,1148.6,0.0,0.0,1.0,Sunday
110662,2020-11-11 10:04:12+00:00,5646,1,2,334.36,0.0,0.0,0.0,Wednesday
107572,2020-10-19 15:42:29+00:00,6863,0,2,383.42,0.0,0.0,1.0,Monday
44432,2019-10-25 15:44:28+00:00,4038,1,2,329.41,1.0,0.0,0.0,Friday
109109,2020-10-30 19:16:34+00:00,190,0,3,770.52,0.0,0.0,0.0,Friday
10753,2019-03-05 07:02:16+00:00,1350,1,2,245.51,1.0,0.0,1.0,Tuesday
79171,2020-03-28 06:35:09+00:00,5619,1,2,117.67,1.0,0.0,1.0,Saturday
58131,2019-12-23 09:57:08+00:00,4716,2,2,249.63,0.0,0.0,0.0,Monday
111633,2020-11-18 11:25:26+00:00,7044,1,2,157.4,1.0,0.0,1.0,Wednesday
59938,2019-12-28 17:54:49+00:00,70,0,1,67.78,0.0,0.0,0.0,Saturday
80096,2020-04-08 05:11:17+00:00,5747,0,1,57.77,0.0,0.0,0.0,Wednesday
101768,2020-09-11 08:32:33+00:00,6650,2,2,225.89,0.0,0.0,1.0,Friday
65724,2020-01-26 12:23:09+00:00,1363,0,1,86.6,0.0,0.0,0.0,Sunday
73377,2020-03-01 19:54:44+00:00,5422,0,1,69.73,0.0,0.0,0.0,Sunday
18562,2019-05-05 08:50:31+00:00,1226,1,1,76.58,1.0,0.0,0.0,Sunday
101734,2020-09-11 04:56:19+00:00,6651,1,2,213.67,1.0,0.0,1.0,Friday
58834,2019-12-25 14:47:57+00:00,7133,0,2,273.84,0.0,0.0,0.0,Wednesday
92652,2020-07-27 15:05:41+00:00,6315,0,3,506.67,1.0,0.0,0.0,Monday
64698,2020-01-23 11:59:26+00:00,2263,0,2,164.25,0.0,0.0,0.0,Thursday
95252,2020-08-08 06:35:59+00:00,6436,1,1,54.66,0.0,0.0,0.0,Saturday
12135,2019-03-11 04:59:05+00:00,1735,0,0,48.59,1.0,0.0,0.0,Monday
96860,2020-08-15 12:50:49+00:00,837,2,3,597.92,0.0,0.0,0.0,Saturday
72552,2020-02-27 12:19:01+00:00,1038,1,2,191.64,1.0,0.0,1.0,Thursday
79569,2020-04-02 14:34:58+00:00,5723,1,2,153.89,1.0,0.0,0.0,Thursday
21528,2019-05-26 18:54:25+00:00,2577,0,2,100.99,1.0,0.0,0.0,Sunday
91434,2020-07-20 16:33:35+00:00,6302,0,2,339.01,0.0,0.0,0.0,Monday
62705,2020-01-12 21:58:53+00:00,4953,1,1,89.89,0.0,0.0,0.0,Sunday
21964,2019-05-29 16:29:09+00:00,2849,1,2,152.42,1.0,0.0,1.0,Wednesday
46985,2019-11-12 11:24:06+00:00,1180,2,3,540.96,0.0,0.0,0.0,Tuesday
62078,2020-01-09 07:03:32+00:00,3815,0,2,120.41,0.0,0.0,0.0,Thursday
84131,2020-05-20 11:45:40+00:00,5982,0,2,187.53,0.0,0.0,0.0,Wednesday
6979,2019-02-12 23:38:13+00:00,1880,1,2,122.07,1.0,0.0,1.0,Tuesday
44880,2019-10-28 17:10:32+00:00,4019,0,3,986.26,0.0,0.0,2.0,Monday
78125,2020-03-21 10:25:30+00:00,5661,0,0,40.96,0.0,0.0,0.0,Saturday
54727,2019-12-11 10:48:58+00:00,4554,1,2,217.26,1.0,0.0,0.0,Wednesday
96142,2020-08-12 13:51:57+00:00,346,0,2,130.0,0.0,0.0,0.0,Wednesday
11114,2019-03-06 09:28:06+00:00,2215,1,2,219.84,1.0,0.0,0.0,Wednesday
64545,2020-01-23 00:33:33+00:00,4374,2,2,410.82,0.0,0.0,0.0,Thursday
46831,2019-11-11 12:10:10+00:00,29,0,2,143.7,0.0,0.0,0.0,Monday
60013,2019-12-28 21:50:09+00:00,4807,1,2,121.9,1.0,0.0,0.0,Saturday
106443,2020-10-12 10:31:00+00:00,4280,1,3,631.82,1.0,0.0,1.0,Monday
57454,2019-12-21 07:40:19+00:00,4677,0,1,97.9,1.0,0.0,0.0,Saturday
47856,2019-11-15 09:27:23+00:00,3947,1,3,775.3,1.0,0.0,2.0,Friday
448,2018-12-13 11:40:54+00:00,795,0,2,232.1,1.0,0.0,0.0,Thursday
1523,2019-01-16 20:53:47+00:00,489,1,2,102.79,1.0,0.0,0.0,Wednesday
75453,2020-03-07 17:08:32+00:00,5534,1,2,102.6,1.0,0.0,0.0,Saturday
44537,2019-10-26 09:26:22+00:00,3607,1,2,139.7,1.0,0.0,0.0,Saturday
17044,2019-04-21 13:25:37+00:00,2556,1,2,102.6,1.0,0.0,0.0,Sunday
59439,2019-12-27 12:33:59+00:00,4054,0,2,177.95,0.0,0.0,0.0,Friday
39998,2019-09-30 23:11:43+00:00,3786,1,2,116.3,1.0,0.0,1.0,Monday
41301,2019-10-10 15:16:27+00:00,749,1,2,203.01,0.0,0.0,0.0,Thursday
16724,2019-04-19 11:04:15+00:00,752,1,2,221.47,1.0,0.0,3.0,Friday
16022,2019-04-14 09:00:19+00:00,999,0,2,234.55,0.0,0.0,0.0,Sunday
112157,2020-11-22 07:30:09+00:00,7072,1,2,162.88,1.0,0.0,0.0,Sunday
109755,2020-11-04 20:36:08+00:00,6965,1,2,109.45,0.0,0.0,0.0,Wednesday
19034,2019-05-09 10:44:28+00:00,2493,1,2,221.47,1.0,0.0,3.0,Thursday
17469,2019-04-24 14:54:03+00:00,296,1,1,93.79,1.0,0.0,0.0,Wednesday
46200,2019-11-06 08:48:34+00:00,1059,1,4,1219.49,1.0,0.0,2.0,Wednesday
59497,2019-12-27 14:45:57+00:00,4533,2,2,474.63,0.0,0.0,1.0,Friday
110838,2020-11-12 11:47:20+00:00,6988,1,2,276.29,1.0,0.0,1.0,Thursday
99250,2020-08-28 02:31:57+00:00,5872,1,2,277.37,1.0,0.0,1.0,Friday
106189,2020-10-10 08:50:07+00:00,3595,1,2,121.9,1.0,0.0,0.0,Saturday
25399,2019-06-23 20:13:23+00:00,2939,0,1,60.92,1.0,0.0,0.0,Sunday
76988,2020-03-14 20:25:30+00:00,464,0,2,131.37,0.0,0.0,0.0,Saturday
80531,2020-04-12 08:42:52+00:00,5778,0,1,71.53,0.0,0.0,0.0,Sunday
89808,2020-07-08 20:16:34+00:00,6240,0,2,136.85,0.0,0.0,0.0,Wednesday
108875,2020-10-29 10:46:01+00:00,6919,1,2,321.78,1.0,0.0,0.0,Thursday
105162,2020-10-02 12:36:17+00:00,68,0,3,605.11,0.0,0.0,1.0,Friday
4365,2019-01-30 18:28:02+00:00,823,0,2,251.34,0.0,0.0,1.0,Wednesday
77230,2020-03-16 09:16:22+00:00,5621,0,1,69.73,0.0,0.0,0.0,Monday
48012,2019-11-15 18:22:51+00:00,4164,1,3,725.32,1.0,0.0,1.0,Friday
5659,2019-02-06 07:22:53+00:00,1921,0,0,19.89,0.0,0.0,0.0,Wednesday
104189,2020-09-26 08:29:50+00:00,6079,1,2,137.97,0.0,0.0,1.0,Saturday
37016,2019-09-06 10:49:31+00:00,2659,1,2,154.66,1.0,0.0,0.0,Friday
77427,2020-03-17 12:13:01+00:00,5459,1,2,130.0,0.0,0.0,0.0,Tuesday
16261,2019-04-15 19:37:35+00:00,2521,0,3,589.7,0.0,0.0,0.0,Monday
73405,2020-03-01 22:12:55+00:00,5424,0,1,62.97,0.0,0.0,0.0,Sunday
97281,2020-08-17 13:34:14+00:00,6479,1,2,273.84,1.0,0.0,0.0,Monday
26205,2019-06-29 11:22:04+00:00,2422,1,2,221.47,1.0,0.0,3.0,Saturday
47890,2019-11-15 10:48:58+00:00,3322,1,2,335.48,1.0,0.0,0.0,Friday
101115,2020-09-07 13:15:56+00:00,3595,0,2,345.18,0.0,0.0,0.0,Monday
73734,2020-03-02 19:08:47+00:00,5384,0,1,84.79,0.0,0.0,0.0,Monday
77003,2020-03-15 06:25:46+00:00,434,0,2,107.89,1.0,0.0,0.0,Sunday
24468,2019-06-16 18:34:45+00:00,1979,1,2,387.3,1.0,0.0,0.0,Sunday
34947,2019-08-23 12:49:17+00:00,2056,1,1,69.18,1.0,0.0,3.0,Friday
90559,2020-07-15 09:15:20+00:00,88,0,3,949.29,0.0,0.0,0.0,Wednesday
59408,2019-12-27 11:58:02+00:00,2639,0,2,191.64,0.0,0.0,0.0,Friday
65636,2020-01-26 09:31:54+00:00,4959,0,2,361.62,0.0,0.0,0.0,Sunday
53521,2019-12-04 19:27:34+00:00,4491,0,1,95.85,0.0,0.0,0.0,Wednesday
2984,2019-01-24 09:42:34+00:00,887,2,0,40.96,0.0,0.0,0.0,Thursday
44596,2019-10-26 13:48:52+00:00,2216,0,2,309.22,0.0,0.0,0.0,Saturday
54184,2019-12-08 10:25:26+00:00,3127,0,2,269.14,0.0,0.0,0.0,Sunday
108687,2020-10-27 14:23:25+00:00,6916,1,2,150.55,1.0,0.0,1.0,Tuesday
50367,2019-11-26 07:18:39+00:00,4387,1,2,177.95,1.0,0.0,0.0,Tuesday
72066,2020-02-25 08:59:05+00:00,5364,0,2,307.16,0.0,0.0,0.0,Tuesday
102080,2020-09-13 10:54:57+00:00,752,1,2,299.97,1.0,0.0,2.0,Sunday
12702,2019-03-14 11:11:45+00:00,2320,0,2,142.77,0.0,0.0,1.0,Thursday
4878,2019-02-02 10:08:19+00:00,226,1,2,198.25,0.0,0.0,0.0,Saturday
95074,2020-08-07 09:07:01+00:00,1190,1,2,166.41,1.0,0.0,0.0,Friday
101858,2020-09-11 14:51:16+00:00,5558,1,0,45.16,0.0,0.0,0.0,Friday
42445,2019-10-13 21:56:20+00:00,3929,1,2,438.67,1.0,0.0,0.0,Sunday
78313,2020-03-22 10:44:20+00:00,5277,3,2,139.04,1.0,1.0,1.0,Sunday
106168,2020-10-10 07:15:02+00:00,6809,2,1,56.48,0.0,0.0,0.0,Saturday
28035,2019-07-11 13:37:20+00:00,3,0,3,520.51,0.0,0.0,0.0,Thursday
68595,2020-02-10 11:04:34+00:00,1266,0,0,40.96,0.0,0.0,0.0,Monday
98398,2020-08-23 06:31:09+00:00,6515,0,2,475.66,0.0,0.0,0.0,Sunday
104271,2020-09-26 15:13:43+00:00,6750,1,1,67.77,0.0,0.0,0.0,Saturday
27407,2019-07-07 15:38:46+00:00,1410,1,2,245.51,1.0,0.0,1.0,Sunday
80668,2020-04-13 12:55:03+00:00,5656,0,2,241.23,1.0,0.0,0.0,Monday
35202,2019-08-25 11:59:19+00:00,946,0,2,308.59,0.0,0.0,1.0,Sunday
72805,2020-02-28 16:24:20+00:00,2983,0,2,223.15,0.0,0.0,0.0,Friday
50741,2019-11-27 17:39:34+00:00,1390,1,2,487.97,1.0,0.0,0.0,Wednesday
41508,2019-10-11 03:33:40+00:00,1220,1,1,62.97,1.0,0.0,0.0,Friday
81085,2020-04-17 09:22:22+00:00,3718,0,1,58.77,0.0,0.0,0.0,Friday
34228,2019-08-19 11:18:37+00:00,3511,1,2,156.14,1.0,0.0,0.0,Monday
61393,2020-01-04 16:58:45+00:00,4869,0,2,216.3,0.0,0.0,0.0,Saturday
61628,2020-01-06 11:32:43+00:00,4895,1,2,236.85,0.0,0.0,1.0,Monday
94513,2020-08-04 18:45:32+00:00,6295,2,2,353.4,0.0,0.0,0.0,Tuesday
26670,2019-07-02 12:05:32+00:00,3122,1,2,403.97,1.0,0.0,1.0,Tuesday
15517,2019-04-10 12:22:46+00:00,2482,1,1,53.38,1.0,0.0,0.0,Wednesday
65432,2020-01-25 14:18:14+00:00,1056,1,1,93.01,1.0,0.0,2.0,Saturday
13174,2019-03-17 09:37:40+00:00,517,1,2,423.26,1.0,0.0,1.0,Sunday
22498,2019-06-02 17:47:05+00:00,2337,1,1,62.97,1.0,0.0,0.0,Sunday
108233,2020-10-23 17:14:31+00:00,636,1,2,203.01,0.0,0.0,0.0,Friday
56034,2019-12-16 09:23:48+00:00,1462,1,2,103.11,1.0,0.0,0.0,Monday
22514,2019-06-02 20:19:35+00:00,2051,0,2,231.47,0.0,0.0,0.0,Sunday
4244,2019-01-30 10:19:00+00:00,1683,1,2,225.89,1.0,0.0,0.0,Wednesday
109813,2020-11-05 11:24:52+00:00,5868,2,3,780.79,0.0,0.0,0.0,Thursday
78013,2020-03-20 14:40:03+00:00,3595,2,2,409.68,0.0,0.0,0.0,Friday
60258,2019-12-29 16:53:49+00:00,4825,0,2,230.11,0.0,0.0,1.0,Sunday
